Direction,Date,Message
Sent,"2025-10-17 19:18:06","Do you want to hang for alittle bit or do you have stuff going on"
Received,"2025-10-17 19:26:24","Maybe "
Received,"2025-10-17 19:32:07","I don’t feel very well still "
Received,"2025-10-17 19:32:17","Hopefully leaving soon "
Received,"2025-10-17 19:32:26","I’ll let you know when I am coming "
Sent,"2025-10-17 19:43:29",oh...okay
Received,"2025-10-17 19:54:43","Don’t oh okay me "
Received,"2025-10-17 20:02:16","Jesus "
Received,"2025-10-17 20:02:32","We are at rizzs right now "
Received,"2025-10-17 20:02:38","And guess who I saw "
Received,"2025-10-17 20:02:45","Ricky Churry. "
Received,"2025-10-17 20:02:53","I said I know that mf from somewhere "
Received,"2025-10-17 20:03:25","I couldn’t remember his name. To the point that I ASKED THE BARTENDER "
Received,"2025-10-17 20:03:32","what his name was "
Received,"2025-10-17 20:21:32","I was like awe fuck "
Received,"2025-10-17 20:21:36","Fucking Ricky "
Received,"2025-10-17 20:27:48","I am about to eat then I will come over after. "
Received,"2025-10-17 21:05:54","On my way "
Sent,"2025-10-18 12:40:14","You’re good?"
Received,"2025-10-18 12:43:46","No money right now "
Sent,"2025-10-18 12:44:33","I’m probably going to be busy tonight so if you plan on getting something try to get it together as early as you can"
Received,"2025-10-18 12:51:38","Okay.. "
Received,"2025-10-18 13:31:36","I have twenty right now.. "
Sent,"2025-10-18 13:51:11","I don’t think I can get him here for less than 30"
Sent,"2025-10-18 13:57:12","Can you get a little more?"
Received,"2025-10-18 13:57:14","I figured "
Received,"2025-10-18 13:57:21","I’ll try "
Sent,"2025-10-18 14:41:48","No luck?"
Received,"2025-10-18 14:43:19","I have 25"
Received,"2025-10-18 14:43:27","Trying to get another five "
Sent,"2025-10-18 14:45:19","Hurry plz"
Received,"2025-10-18 14:45:31","I am trying Dan???"
Received,"2025-10-18 14:48:52","I’m getting it "
Received,"2025-10-18 14:49:31","I’ll come by soon"
Received,"2025-10-18 14:59:36","At the atm"
Received,"2025-10-18 15:01:30","On my way over "
Sent,"2025-10-18 15:04:11",ok
Sent,"2025-10-18 16:06:39","No word yet"
Received,"2025-10-18 16:18:05","Okay "
Received,"2025-10-18 17:18:05",Anything?
Sent,"2025-10-18 21:20:18","He’s coming I just don’t know when"
Received,"2025-10-18 21:20:23","…."
Sent,"2025-10-18 21:20:25","My plans fell through"
Sent,"2025-10-18 21:20:34","So I can give it to you"
Sent,"2025-10-18 21:20:36","I’ll let you kow"
Received,"2025-10-18 21:20:49","When did he answer. "
Received,"2025-10-18 21:20:52","Can you ask "
Sent,"2025-10-18 21:21:31","He answered at 4:30"
Received,"2025-10-18 21:21:43","Jesus "
Sent,"2025-10-18 22:17:09","Okay ready"
Received,"2025-10-18 22:20:58","Coming "
Received,"2025-10-18 22:24:07","Am i allowed to come in "
Sent,"2025-10-18 22:24:12",yes
Received,"2025-10-18 22:24:28","Ok passing McDonald’s"
Received,"2025-10-18 23:14:31","Forgot my glasses "
Sent,"2025-10-18 23:15:04","Are you coming back now?"
Received,"2025-10-18 23:15:22","Yes "
Sent,"2025-10-18 23:15:36","Tell me when you’re here I’ll run them out"
Received,"2025-10-18 23:18:33","Thank you coming up Derrick "
Received,"2025-10-18 23:20:30","Almost to Saratoga"
Received,"2025-10-18 23:21:51","Here "
Received,"2025-10-19 01:02:07","Goodnight daniel "
Sent,"2025-10-19 14:09:06","Tom is here and he’s getting 30 from bop, if you wanted something you wouldn’t necessarily have to come up with a bunch"
Sent,"2025-10-19 14:09:10",I
Sent,"2025-10-19 14:09:37","I’m assuming you weren’t planning on getting anything today or if you were it would be small"
Sent,"2025-10-19 14:09:38","Just let me know"
Sent,"2025-10-19 14:13:19","\by the way milo’s leg FINALLY better he was walking on it and everything"
Sent,"2025-10-19 14:13:25","Been following me around all day so happy"
Sent,"2025-10-19 14:13:57","Then that fucking IDIOT did the SAME THING and jumped his ass out of the car flying squirrel style AGAIn"
Sent,"2025-10-19 14:13:59","Now he’s limping"
Received,"2025-10-19 14:18:47","Omggggg "
Received,"2025-10-19 14:18:57","I want something I have to get money somewhere "
Sent,"2025-10-19 14:19:21","If you can do it quickly I’ll wait"
Received,"2025-10-19 14:19:27","Just got back from Alice’s party "
Sent,"2025-10-19 14:27:47","Should I wait for you"
Received,"2025-10-19 14:27:52","I’m trying "
Received,"2025-10-19 14:40:39","If tom is able to spare twenty I’ll pay it back to him when I get it so you don’t have to wait for me "
Sent,"2025-10-19 14:41:06","He does not"
Received,"2025-10-19 14:42:10","Argh fuck "
Received,"2025-10-19 14:49:36","I guess forget it "
Sent,"2025-10-19 14:49:53","Are you sure? I can wait a little bit"
Received,"2025-10-19 14:51:39","Let me see if my mom will send me something "
Received,"2025-10-19 15:06:02","She’s going to send me 30"
Sent,"2025-10-19 15:06:25","Okay just try to get it to me asap"
Received,"2025-10-19 15:06:53","I’m trying "
Received,"2025-10-19 15:07:01","Will and Veronica are here "
Received,"2025-10-19 15:10:20","Once I get it in my account could I send it to your mom and you go to atm? Or no "
Sent,"2025-10-19 15:11:10","Yes I suppose"
Received,"2025-10-19 15:11:21","Well ask her first "
Received,"2025-10-19 15:11:32","I dont want to if I shouldn’t "
Sent,"2025-10-19 15:16:06","She said it’s okay"
Sent,"2025-10-19 15:17:57","Tell me when so I can go right away"
Received,"2025-10-19 15:18:18","Ok hang on she started to send then got sidetracked "
Sent,"2025-10-19 15:29:22","Say when"
Received,"2025-10-19 15:37:08","Sending "
Received,"2025-10-19 15:38:15","Sent "
Received,"2025-10-19 15:38:26",$30
Received,"2025-10-19 15:45:49","Thank you Dan "
Received,"2025-10-19 15:46:08","Sorry it took so long "
Sent,"2025-10-19 16:18:56","Its okay"
Sent,"2025-10-19 16:19:01","I just got the money out and she’s making the call now"
Sent,"2025-10-19 16:19:08","I cannot believe this dog"
Received,"2025-10-19 16:24:32","Okay thanks "
Received,"2025-10-19 16:24:38","I can’t believe that either "
Received,"2025-10-19 16:24:59","What was he thinking "
Sent,"2025-10-19 16:50:13","Hes an idiot\"
Sent,"2025-10-19 16:50:18","I’m stuck with 2 idiots today"
Sent,"2025-10-19 16:50:21","3 actually"
Sent,"2025-10-19 16:50:24","4 if you count you"
Received,"2025-10-19 16:50:27","I was gonna say "
Received,"2025-10-19 16:50:29",3
Received,"2025-10-19 16:50:34",lol
Received,"2025-10-19 17:30:33","Has he answered "
Sent,"2025-10-19 17:55:38",Maybe
Sent,"2025-10-19 17:55:39","Maybe not"
Received,"2025-10-19 17:55:50","😒😒"
Sent,"2025-10-19 17:55:52","I’m sworn to secrecy"
Received,"2025-10-19 17:55:57","No you aren’t "
Sent,"2025-10-19 17:56:14","Even still"
Sent,"2025-10-19 17:56:16","You’ll never know"
Received,"2025-10-19 17:56:20","Tell me. "
Sent,"2025-10-19 17:56:25","No he didn’t"
Sent,"2025-10-19 17:56:28","Yes he did"
Sent,"2025-10-19 17:56:32","One of those two"
Received,"2025-10-19 17:56:33","Daniel "
Sent,"2025-10-19 17:56:38","Is the true one"
Received,"2025-10-19 17:56:45","Whatever "
Received,"2025-10-19 19:00:32",Well?
Sent,"2025-10-19 19:13:01","He’ll be here pretty soon"
Received,"2025-10-19 19:13:11","Soooo can I come "
Sent,"2025-10-19 19:15:34","Hes here now"
Received,"2025-10-19 19:15:39","Ok "
Received,"2025-10-19 19:15:46","So I can come over "
Sent,"2025-10-19 19:17:57",yes
Received,"2025-10-19 19:19:23","Coming now "
Sent,"2025-10-20 09:51:28","Are you not getting a check again"
Received,"2025-10-20 09:51:49","I will get one later today"
Received,"2025-10-20 09:52:01","Not sure how much"
Sent,"2025-10-20 09:59:07","If you can get it before lunch that would help"
Sent,"2025-10-20 09:59:13","Tom is going to get another 60"
Sent,"2025-10-20 09:59:26","So we’re gonna wait for you but I can’t stall much later than noon"
Received,"2025-10-20 10:02:05","Okay I can probably get sixty by lunch "
Sent,"2025-10-20 10:59:51","Somebody is very impatient"
Sent,"2025-10-20 11:00:06","So I think he’s going to cover you"
Sent,"2025-10-20 11:17:07","Okay we just got the money out so hopefully by the time you get your check ew might even have it already"
Received,"2025-10-20 11:19:17","I’ll have her write it in a little I’m with her now doing stuff "
Sent,"2025-10-20 11:19:39","Its fine take your time we got the money already"
Received,"2025-10-20 11:46:53","Ok writing now and heating up lunch "
Received,"2025-10-20 12:11:05","Leaving soon "
Received,"2025-10-20 12:19:28","Deposited it. Just need to go to atm when I leave here. She’s in the bathroom now "
Received,"2025-10-20 12:26:00","Going to atm"
Sent,"2025-10-20 12:26:29","Alright well bop isn’t here yet"
Received,"2025-10-20 12:28:04","Ok ? Lol"
Received,"2025-10-20 13:33:07","Sorry I didn’t understand what you said earlier "
Sent,"2025-10-20 14:09:18","It’s okay! i wasn’t upset or somethig"
Sent,"2025-10-20 14:20:08","He’ll be here pretty soon I guess"
Received,"2025-10-20 14:25:17","Shiuldnincone "
Received,"2025-10-20 14:25:20","Back over "
Received,"2025-10-20 14:25:25","I bring something choice"
Received,"2025-10-20 14:25:38","I go shop n save "
Received,"2025-10-20 14:26:37","Chocolate "
Sent,"2025-10-20 14:26:41","That’s fine. Can you bring tom a lighter please"
Received,"2025-10-20 14:26:52","I guess "
Received,"2025-10-20 14:44:01","On my way "
Received,"2025-10-20 15:49:35","I apologize for leaving abruptly.. I started to get a little bit triggered or whatever seeing him with a spoon. And it’s no offense to him or anything and it’s not your fault obviously but that is why "
Sent,"2025-10-20 18:11:23","It’s okay - I had actually thought about that even though he wasn’t shooting"
Sent,"2025-10-20 18:11:29","Could you do me the biggest favor and send him $25 to get me a sub? That will cover the rest of the stuff from earlier and I can also give you that in what bop gave me"
Received,"2025-10-20 18:12:03","I don’t have $25???"
Sent,"2025-10-20 18:13:22","Do you have anything? I will give you something in return"
Sent,"2025-10-20 18:14:23","Also just so you know - technically he spent 71 to cover that because 65 + atm fee but I don’t necessarily think you should be required to pay the atm fee because you wouldn’t have needed to spend that if he waited for you"
Received,"2025-10-20 18:15:29","I have like $10."
Sent,"2025-10-20 18:16:20","Is there ANY way you could get 15 or 20? Like that’s less that I’m supposed to be giving him for your side of things earlier I don’t fucking know"
Sent,"2025-10-20 18:16:34","I’m not trying to make this your problem but it would help me out so much"
Received,"2025-10-20 18:16:37","Dan I don’t have it??!"
Sent,"2025-10-20 18:17:32","You don’t have 15?"
Received,"2025-10-20 18:17:38","No!! "
Sent,"2025-10-20 18:19:48","So you just happened to get the exact amount that you would need today by chance"
Sent,"2025-10-20 18:19:57","Whatever I guess it doesn’t matter"
Received,"2025-10-20 18:19:59",Omg
Received,"2025-10-20 18:20:12","I can send fucking $13"
Received,"2025-10-20 18:20:24","There goes all the money I have "
Received,"2025-10-20 18:20:29","What’s his cashapp "
Sent,"2025-10-20 18:20:40","Just send it to mine"
Sent,"2025-10-20 18:21:25","Actually never mind his is $ThomasMaison￼"
Received,"2025-10-20 18:21:57","Alright "
Received,"2025-10-20 18:23:24","Sent it "
Sent,"2025-10-20 18:33:39","Thank you"
Received,"2025-10-20 18:36:55","You’re welcome "
Sent,"2025-10-20 18:37:14","Are you with Sugie tonight?"
Received,"2025-10-20 18:38:24","I don’t think I am staying there. No. "
Received,"2025-10-20 18:39:24","Why "
Sent,"2025-10-20 18:56:02","Would you want to make $20 to take him back"
Sent,"2025-10-20 18:56:27","I’d go with you but I assumed that wouldn’t be something you would do regardless"
Received,"2025-10-20 18:56:39","Dan I cannot drive out there "
Received,"2025-10-20 18:56:51","I’m sorry "
Received,"2025-10-20 18:57:44","I want to help and i already know how you feel bc I can read your face "
Received,"2025-10-20 19:55:34","Are you mad at me "
Sent,"2025-10-20 20:07:26","No I just have no idea how I’m going to get a sub and this fucking asshole could have brought it with him I told him I would help him out if he made It so I didn’t have to fucking drive out there"
Sent,"2025-10-20 20:08:21","I’m nowhere near as worried about his whereabouts as I am the fact that i’m fucked and its his fault"
Received,"2025-10-20 20:10:13","I’m sorry Dan "
Sent,"2025-10-20 20:11:16","I don’t know"
Received,"2025-10-20 20:11:50","I can try to get some money tomorrow"
Sent,"2025-10-20 20:11:57","It’s not about money"
Received,"2025-10-20 20:12:08","I’m just trying to help "
Sent,"2025-10-20 20:13:03","That’s kind of the other problem. I might have even been able to get someone else to come down and bring me one but I can’t even get the money back from him because technically part of it is owed to him. From your thing earlier"
Sent,"2025-10-20 20:13:22","So that’s probably not going to work idk"
Received,"2025-10-20 20:17:17","Well i didnt know I was supposed to be giving him more than sixty. I told you i was getting sixty "
Received,"2025-10-20 20:17:32","If anything I would have owed $5 i dont know"
Received,"2025-10-20 20:17:42","I will try to get you some money tomorrow okay"
Sent,"2025-10-20 20:18:54","….that’s not what I need but uh okay I guess"
Received,"2025-10-20 20:19:17","What Dan "
Sent,"2025-10-20 20:25:02","I need to find some way down there either tonight or tomorrow and the entire deal that I spelled out to Suz was that I was going to help tom get to his thing today in exchange for NOT needing to go down there in her uninspected, uninsured car"
Sent,"2025-10-20 20:25:50","￼"
Sent,"2025-10-20 20:26:11","He brought one piece to fucking split so it accomplished literally nothing"
Received,"2025-10-20 20:26:22",Arghh
Sent,"2025-10-20 20:26:24","Whatever I don’t know why I’m even telling you about this you’re not involved anymore"
Received,"2025-10-20 20:26:53","I care Dan???"
Received,"2025-10-20 20:27:00","I want to help you if I can "
Sent,"2025-10-20 20:27:01","I’ll see if I can get it another way or have it picked up"
Sent,"2025-10-20 20:27:21","I don’t even understand your whole thing but it’s not the time to talk about it anyway"
Sent,"2025-10-20 20:29:13","If you think I’m going to ever want to or am even be capable of being your platonic friend then I can assure you that’s not going to happen"
Sent,"2025-10-20 20:30:39","And that’s (quite) clearly your intent so I’m not sure how exactly to handle that"
Received,"2025-10-20 20:33:23","What thehell "
Sent,"2025-10-20 20:37:32",?
Sent,"2025-10-20 20:39:58",Seriously?
Sent,"2025-10-20 20:44:39","Thank you for proving my point"
Received,"2025-10-20 20:44:58","Daniel "
Received,"2025-10-20 20:46:05","How can you say that’s clearly my intent. Like what the fuck"
Received,"2025-10-20 20:46:28","Forget it. I am not going to argue with you. I am trying to help you in anyway I can "
Sent,"2025-10-20 20:47:03","I mean this with 100% sincerity"
Sent,"2025-10-20 20:47:17","…there’s only one thing you can do that would actually help"
Sent,"2025-10-20 20:48:03","And you have shown literally zero indication that you have realized this wasn’t what you wanted"
Sent,"2025-10-20 20:49:20","Also if you don’t understand why I would say that it seems incredibly clear you have no intent on being together, then you’re just being dishonest"
Sent,"2025-10-20 20:55:15","If you claim to know me so well then you would understand that you destroyed the thing I care about most and that makes me most happy… there’s no amount of ‘help’ that is going to make that even partially better and i am not and will never transition into a platonic friend to you."
Sent,"2025-10-20 20:59:34","Also you literally ignored me for MONTHS stop acting like you’ve made anything clear or have provided even the smallest indication that you are trying to fix anything"
Sent,"2025-10-20 21:06:21","Stop gesturing about how wrong I am about what you want or what you’re doing if you’re not even going to care enough to even say anything. It hurts so much worse to keep trying to figure out if maybe the 700th time you’ve done this to me that actually this time it’s not a lie"
Received,"2025-10-20 21:07:01","Dan please. I fucking miss you. I still love you. "
Sent,"2025-10-20 21:13:27","Wow I feel so much better hearing the same two incredibly vague statements that you had been telling me while actively cheating and intentionally breaking this (and me)"
Sent,"2025-10-20 21:15:33","Okay thanks so much these head games are so much fun but that’s enough for now. If I was even slightly wrong you would be eagerly taking any opportunity you could to convince me that you don’t want to transition me into your platonic friend"
Sent,"2025-10-20 21:26:59","So we’re going back to meeting outside or in the garage"
Sent,"2025-10-20 22:14:22","You can’t possibly grasp how much worse it is that you do this half hearted meaningless shit to give me false hope. This doesn’t get better for me. Without you, I will endure live the rest of my life in an inescapable tragic depression, with a massive piece of myself missing. We were supposed to be together and I don’t have any desire to be with anyone other than you… Knowing I’m going to be alone would be so much easier than slowly grinding down my ability to have any sense of hope by misleading me about what you are actually doing. This doesn’t have an end point because there’s no worse outcome for me than this (literally)"
Received,"2025-10-20 23:00:36",https://open.spotify.com/track/51rfRCiUSvxXlCSCfIztBy?si=vWEFeohpQ9WKlcqxf-oDoQ&context=spotify%3Asearch
Received,"2025-10-20 23:00:37","Goodnight Daniel.  "
Sent,"2025-10-21 00:42:30","That’s all you have to say? Got it"
Sent,"2025-10-21 11:44:20","You really can’t take a 30 minute ride with me today so I don’t have to continue being sick"
Received,"2025-10-21 12:08:07","First of all it’s def longer than 30 min? "
Received,"2025-10-21 12:08:19","But I’ll call you after my blood work. Going now "
Sent,"2025-10-21 12:47:00","Forget it"
Received,"2025-10-21 12:47:23","?? "
Sent,"2025-10-21 13:27:32",idk
Received,"2025-10-21 13:28:27","Well i have had zero luck with getting any money. "
Sent,"2025-10-21 15:06:57",cool\
Received,"2025-10-21 15:08:13","I am fucking trying "
Sent,"2025-10-21 17:40:01","I don’t suppose you still would go for a drive in 30 mins?"
Received,"2025-10-21 17:40:34","Dan I can’t. I have to do dinner with Sugie and stuff "
Received,"2025-10-21 17:40:39","I’m sorry "
Received,"2025-10-21 22:37:04","Are you okay "
Sent,"2025-10-21 22:39:24","Uh no not really"
Received,"2025-10-21 22:48:21","I’m sorry Dan "
Sent,"2025-10-21 22:48:42",ij
Sent,"2025-10-21 22:48:45",ok
Sent,"2025-10-22 04:20:05","Can you please fucking run me out there today sometime"
Received,"2025-10-22 08:35:39","Yeah Dan "
Received,"2025-10-22 08:52:11","I have a dentist appointment at 10:45"
Sent,"2025-10-22 10:22:04","I’ll be there around 1"
Received,"2025-10-22 10:22:58","What "
Sent,"2025-10-22 11:17:10","I’m waiting to hear when I can go"
Received,"2025-10-22 11:17:43","I have $60"
Sent,"2025-10-22 11:17:53","Bring it"
Received,"2025-10-22 11:19:00","Leaving dentist "
Received,"2025-10-22 11:29:34","At the atm "
Received,"2025-10-22 11:31:40","On my way "
Received,"2025-10-22 11:34:50",Here
Received,"2025-10-22 11:45:57","There was no reason for you to get an attitude with me like that. I told you I would take you. I am supposed to be with Sugie today but no. I am going to take you instead. I understand you don’t feel well. But that was completely unnecessary to get mad at me over"
Sent,"2025-10-22 11:46:23","I am sorry I just have been trying to figure this out for DAYS"
Sent,"2025-10-22 11:46:39","Tom fucked me over AGAIN last night"
Sent,"2025-10-22 11:46:42","He was supposed to come"
Sent,"2025-10-22 11:46:44","He didn’t"
Received,"2025-10-22 11:46:47","I’m sorry "
Sent,"2025-10-22 11:46:49","He’s not answering"
Sent,"2025-10-22 11:46:56","So when he does I’m going to need to go then"
Received,"2025-10-22 11:46:58","But don’t take it out on me please "
Received,"2025-10-22 11:47:25","Alright "
Sent,"2025-10-22 12:30:45","Bop is still in california"
Received,"2025-10-22 12:30:58","Alright "
Received,"2025-10-22 14:15:57","On my way "
Sent,"2025-10-22 14:17:06","Hurry please"
Received,"2025-10-22 14:19:15","Here "
Received,"2025-10-22 22:01:09","￼Do you want these "
Sent,"2025-10-22 22:03:10","Just the one on the right"
Received,"2025-10-22 22:05:00","It’s yours "
Sent,"2025-10-23 03:30:16","I can’t get what happened when we were at Tom’s out of my head and it’s been bothering me all night."
Sent,"2025-10-23 03:48:34","having to say that you’re not my girlfriend anymore just felt like getting punched in the stomach and as time goes on I realize more and more that I do not want to go through life without you."
Sent,"2025-10-23 03:52:31","i have every reason in the world to hate you and yet all I think about and all I want is to have you back in my life.  I’m sure now that it’s not because i’m lying to myself, or that I’m too afraid to be alone or that I can’t find somebody else....."
Sent,"2025-10-23 03:57:34","….it’s because you are the love of my life. Nobody will ever mean 1/1000000th as much as you mean to me and I don’t know what to do because without you it feels like my life is over. I just wish I could reach the person you used to be who understood that we fought through so much to be together. You forgot about all of the times I was there for you when you were in a bad place emotionally and the one time i needed you, you threw me away."
Sent,"2025-10-23 04:07:57","…it’s because you’re the love of my life. You’re the only person I have or could ever see myself being with and I don’t have any idea what to do or what is going to happen and it’s the total lack of clarity from you that tortures me."
Sent,"2025-10-23 04:08:40","i love you. i can’t NOT love you. i think you’re the best thing in the entire world and you’re the one thing that has ever made me feel truly happy. If that’s gone forever, you owe it to me to at least say that."
Sent,"2025-10-23 11:48:41","are you going to want anything today"
Received,"2025-10-23 11:50:25","I did enjoy spending time with you even tho you get on me nerves lol I know I get on yours too"
Received,"2025-10-23 11:50:46","I have $20 right now. That’s it. I dont know if I can get more"
Sent,"2025-10-23 11:52:45","i can’t get less than 30"
Received,"2025-10-23 11:54:16","I know "
Received,"2025-10-23 11:54:25","I’m trying "
Sent,"2025-10-23 12:49:24",nothing?
Sent,"2025-10-23 12:51:00","also thanks for ignoring everything i said"
Sent,"2025-10-23 12:56:59",hello?
Received,"2025-10-23 13:01:50","I did not ignore everything you said "
Received,"2025-10-23 13:02:21","Dan i dont know what the hell to do. I love you and I miss you "
Received,"2025-10-23 13:02:29","I still only have $20."
Sent,"2025-10-23 13:03:20","right well if you don’t know what to do than i guess that answers my question"
Received,"2025-10-23 13:04:40","Stop it "
Received,"2025-10-23 13:05:58","I will have $60 in a few min"
Sent,"2025-10-23 13:12:03","try to hurry. we’re showing the house at 3"
Sent,"2025-10-23 13:12:26","and i don’t know why you’re saying for me to stop it"
Sent,"2025-10-23 13:12:39","this is not what i want"
Received,"2025-10-23 13:15:21","About to leave "
Sent,"2025-10-23 13:16:00","to bring the money or something else"
Received,"2025-10-23 13:17:16","To go to the atm"
Sent,"2025-10-23 13:22:17","alright i text him"
Received,"2025-10-23 13:24:25","On my way over "
Received,"2025-10-23 15:01:30","Have you heard back yet "
Sent,"2025-10-23 15:01:36","no not yet"
Received,"2025-10-23 15:56:16","Are you back home "
Received,"2025-10-23 18:09:02","Awe Sydnee is pregnant "
Sent,"2025-10-23 18:10:04","man you do not get it at all"
Sent,"2025-10-23 18:10:18","all of this stuff just makes me feel awful"
Received,"2025-10-23 18:10:43","Yeah it makes me sad too"
Sent,"2025-10-23 18:15:51","but………you’re the one who…..well whatever it doesn’t even matter"
Sent,"2025-10-24 11:12:28","assuming you’re good today but if not let me know in the next hour because she’s going to be seeing him"
Sent,"2025-10-24 11:13:06","and thanks for ending another conversation about the same thing yet again by ignoring me last night"
Sent,"2025-10-24 11:13:15","super considerate behavior"
Received,"2025-10-24 11:14:00","Stop it.. "
Received,"2025-10-24 11:14:08","I have $30. That’s it."
Received,"2025-10-24 11:14:23","I can bring it over in a little bit "
Sent,"2025-10-24 11:37:43","this is the problem"
Sent,"2025-10-24 11:37:59","you have no intention of getting back together"
Sent,"2025-10-24 11:38:16","but rather than say that you’d rather just insinuate by saying shit like “stop it”"
Sent,"2025-10-24 11:38:20","or “daniel”"
Sent,"2025-10-24 11:38:42","rather than show me any consideration"
Sent,"2025-10-24 11:38:54","by just saying you don’t want this any more"
Received,"2025-10-24 11:45:51","I have $40. Going to atm now"
Received,"2025-10-24 11:49:38","On my way o er "
Sent,"2025-10-24 11:49:50","i’m in the kitchen"
Received,"2025-10-24 11:50:05","Okay.. "
Received,"2025-10-24 12:58:51","I would really appreciate it if you don’t open it if he comes before I get back into town "
Received,"2025-10-24 12:59:09","I gotta come up with $72 to pay phone payment on Sunday"
Received,"2025-10-24 15:46:37","Did he come "
Sent,"2025-10-24 15:46:48","not yet"
Sent,"2025-10-24 15:47:00","i’m gonna have her text him i’ll let you know soon"
Received,"2025-10-24 15:47:59","Okay "
Received,"2025-10-24 16:29:57",Anything?
Sent,"2025-10-24 16:38:19","not yet but soon"
Received,"2025-10-24 16:47:19","Okay "
Sent,"2025-10-24 16:52:39",test
Sent,"2025-10-24 16:53:29","sorry we were waiting for the internet to come back on"
Received,"2025-10-24 17:05:15","Okay "
Sent,"2025-10-24 17:10:44","okay ready"
Sent,"2025-10-24 17:10:45",\
Received,"2025-10-24 17:13:12","I’ll let you know "
Received,"2025-10-24 17:17:24","Be back in town soon "
Received,"2025-10-24 17:37:06","Almost there "
Sent,"2025-10-24 18:26:55","￼"
Sent,"2025-10-24 18:27:01","i found pictures that i didn’t know existed from the first night we ever went out together"
Received,"2025-10-24 18:29:22","Omg "
Received,"2025-10-24 18:29:39","Where was that "
Sent,"2025-10-24 18:36:32","i don’t know what its called but i just want to die"
Received,"2025-10-24 18:38:41"," Jpauls. "
Received,"2025-10-24 18:38:43","Outside "
Sent,"2025-10-24 19:07:58","i should have known that would be your reaction"
Sent,"2025-10-24 19:09:03","yes. it’s jpauls i guess. not really the interesting or relevant point but"
Received,"2025-10-24 19:09:16","No I love it "
Received,"2025-10-24 19:09:22","Are there more "
Sent,"2025-10-24 19:10:35","again, a very weird reaction but idk"
Received,"2025-10-24 19:11:17","Dan I love it. "
Received,"2025-10-24 19:11:23","I want to see more if there are any "
Sent,"2025-10-24 19:12:20","maybe i’m the weird one i don’t know but seeing this shit makes me literally melt down and i’m just puzzled"
Sent,"2025-10-24 19:12:39","i honestly avoid having to see any pictures at all"
Sent,"2025-10-24 19:33:16","…k"
Received,"2025-10-24 20:34:13","It makes me sad too Dan "
Sent,"2025-10-24 21:16:51","i won’t bother you while you’re out but honestly i do not understand why you still need to make this hurt as much as humanly possible. YOU are the one who doesn’t want to be together. YOU are the one who wanted to push me away. YOU are the one who couldn’t find the strength to say you didn’t want me in your life anymore."
Sent,"2025-10-25 09:24:53","you can go FUCK YOURSELF"
Sent,"2025-10-25 09:25:08","why the FUCK"
Sent,"2025-10-25 09:25:13","would you do this to me"
Sent,"2025-10-25 09:26:47",seriously
Sent,"2025-10-25 09:27:39","how are you such a piece of shit"
Sent,"2025-10-25 09:28:00","you need to KEEP ME THINKING THIS ISN’T OVER?"
Sent,"2025-10-25 09:28:03",WHY?
Sent,"2025-10-25 09:28:05","FUCKING WHY>"
Sent,"2025-10-25 09:28:24","FOR. WHAT. PURPOSE."
Sent,"2025-10-25 09:29:52","you wasted 10 years of my life"
Sent,"2025-10-25 09:30:04","i wish i had never met you"
Sent,"2025-10-25 09:30:23","my life would be infinitely better if you had never come anywhere near me"
Sent,"2025-10-25 09:30:35","i can not fucking believe you"
Sent,"2025-10-25 09:30:47","ALL YOU HAD TO DO IS SAY YOU WERE FINISHED"
Sent,"2025-10-25 09:30:59","you still can’t fucking do that. FUCK. YOU."
Sent,"2025-10-25 09:37:54","let me be VERY fucking clear"
Sent,"2025-10-25 09:38:00","we are not FRIENDS"
Sent,"2025-10-25 09:38:11","and now i know the reality of the situation"
Sent,"2025-10-25 09:38:33","i knew before but i still let you trick me into thinking you weren’t a total piece of shjit"
Sent,"2025-10-25 09:38:51","you want something? great. let me know and you can stay in the fucking car."
Sent,"2025-10-25 09:39:01","you can stay away from me and my dog."
Sent,"2025-10-25 09:39:20","you don’t get to treat someone like this and have them in your life in any meaningful way."
Sent,"2025-10-25 09:39:21","fuck you."
Sent,"2025-10-25 09:39:46","all you had to do is say “i am done with you. i don’t want this anymore”"
Sent,"2025-10-25 09:40:00","you wouldn’t even give me THAT courtesy."
Sent,"2025-10-25 09:40:17","you are a terrible, cruel person."
Sent,"2025-10-25 09:40:40","and i wish i could forget that i ever knew anyone named annie ulmer."
Sent,"2025-10-25 10:04:33","you wanted me out of your life? congratulations you’re finally going to get what you want."
Sent,"2025-10-25 14:45:57","guess you’re good today"
Sent,"2025-10-25 14:46:37","order is going in. if you want something i’ll let you know where to leave the money, i do not want to see you anymore"
Received,"2025-10-25 14:58:35","I don’t have any money "
Received,"2025-10-25 20:43:30",https://www.instagram.com/reel/DQP3_IiCUAK/?igsh=MWtiZG5obmV1OWdhZw==
Sent,"2025-10-25 20:50:08","please leave me alone. i am not and will never be your friend, and you don’t even have anything to say for yourself."
Received,"2025-10-25 20:57:44",K
Sent,"2025-10-25 20:59:28","i don’t have any idea why or how you can be so cruel to someone who so clearly thinks the world of you"
Sent,"2025-10-25 21:00:01","but the person i fell in love with and the person who cared about me is gone."
Received,"2025-10-26 01:55:44","Welp. You’ll love to hear this. I just got arrested. "
Received,"2025-10-26 01:56:05","your karma on me caught up "
Received,"2025-10-26 01:56:40","Happy now?"
